9415172,1045621950,1
9415172,5714623960,1
9904059,102964195200,0
3231341,8145159810,1
3231341,18998527900,1
3231341,4244390490,1
7626506,28574269200,1
10485069,0445277068,0
3233043,0379463865,0
6579806,9880479780,0
3560301,4648415600,0
4044005,17512014768,0
5802246,0525154153,0
6066403,1303861044,0
6209637,0734524960,0
5988031,2555491760,0
7684873,2947376671,0
8559644,224778935500,1
2851100,0890110752,0
3130300,5765733960,0
3240158,7426081230,1
3240158,15986893200,1
3228959,0730945890,0
3218908,18925372460,1
10341913,0933749106,0
10480921,2037440623,0
10350571,31592580900,1
3749365,1973760850,1
11673674,4618767792,0
3632418,2785821236,1
3441784,52569018670,0
5820218,3411758679,0
5876368,0525426427,0
5809890,1269091415,1
5809890,2853133997,1
9048161,8667822346,0
3218908,1475323222,1
3218908,4152461180,1
3235672,6721078300,0
2837111,8734885200,1
3120276,10265476880,0
3547091,3305577989,0
3869825,4800653901,0
3655332,15066499010,0
4042026,34820081580,0
3344419,0651784374,0
11192141,1353771892,0
11494130,18954916330,0
5648449,4348866254,0
12167361,47930945460,0
8607720,3997514220,0
1433962,1592633181,0
5956342,17029027860,1
5956342,6846192360,1
5956342,67832163800,1
5956342,43131214700,1
5956656,1224866441,1
2854914,25934064060,1
2854914,83446348500,1
3337425,7047100320,0
3116412,12992048530,1
3865567,11116202110,0
3544689,1922861499,0
4037164,0635445336,0
3443790,1665784138,0
3966912,55663916700,0
8394721,52090816270,1
11607193,7154860800,0
10227501,2002779769,0
2854698,8187394430,1
2854698,76049816300,1
8559644,3341799486,1
6032981,3322694800,0
5866099,36977088080,0
5964985,1851409163,0
6066416,1303859704,0
1996679,145562492600,0
2849805,3749105745,1
3114811,11089566020,1
3003992,7244761260,0
3554031,8707983090,1
3554031,4176342760,1
8394721,27402298590,1
7295235,3179267286,1
2302548,10381224470,1
2302548,24570902300,1
10743597,81221876000,0
10743597,0817026268,0
9818381,3024092505,1
6124941,5670155713,0
6060203,1022678654,1
5880320,12109687090,1
5880320,4757961030,1
5880320,20497275500,1
3003992,13554805340,0
6307537,29744546680,0
6359798,14154024280,0
6311681,0844786082,0
6365321,0848483947,0
6301035,11990975760,0
3859079,53529270200,1
3557493,0393726813,0
3444588,0928310036,1
8394721,13484576680,1
3962243,31884147300,1
10015516,67692139070,0
10154388,12062229620,1
1432789,9931463070,1
1718189,21853629050,1
5880320,8193450650,1
5130369,19978670000,0
6037187,41805954400,1
6147122,15451581840,0
8257407,89698168533,0
8218274,1187352427,0
3964562,3012476582,0
5735762,4778003060,1
6292162,7814839231,0
6307521,29745249900,0
6359320,5326672990,1
3848972,0741057213,0
3860441,2988085455,0
3765771,2783883492,0
3557341,0393727296,0
1718189,13060793600,1
3858949,25951846100,0
3858824,25951853600,0
2157247,5686287390,0
7601633,15663886949,0
8242681,4020628573,0
8246781,185022882220,0
8264070,2897432135,0
8222813,8704205250,1
6359320,8128093300,1
6362874,0974868896,1
6272413,4897210060,1
8279765,2757794163,0
8330548,1914158508,0
3348082,3982166980,0
3853673,0643794198,0
3447722,16088323180,1
3447722,10300679190,1
3447722,35675745300,1
1432214,161788327120,0
2165002,16568068420,1
2165002,47332929900,1
2441728,0856895349,0
1871056,40806533300,1
8222813,2466970390,1
8240904,6618363090,1
8240904,107721409200,1
8374494,5251916208,0
5735762,9673958488,1
8414907,100303922800,0
8414907,200611033460,0
8397446,0986620248,0
8386035,1634846310,0
3962243,14128476770,1
3962243,48647854300,1
3438507,8398429770,1
3869014,8638473910,1
1871056,140107650000,1
1865042,3481591700,1
2438502,8360616221,0
2309585,1838514968,0
5780460,35617602330,1
8244190,1092068330,0
8229696,10128051580,1
8262210,1613001111,0
10272640,3770551475,1
10232123,1343767797,0
10223616,29124364740,0
8415745,31828145830,0
8378634,3629442796,0
8397675,0553261874,0
8346392,5728126160,1
8288947,3755742670,1
8312852,7440429330,0
9480189,6581477136,1
11974540,24669192732,1
9480189,2382652873,1
9480189,24664614160,1
9512687,11515171670,1
8644288,7641567589,1
5738346,30611393200,0
1725016,7407425020,1
1722276,569934135000,0
892772,5092465390,0
1027438,110615766220,0
10268907,1103971357,0
5446285,10916108342,1
10166274,3353732008,1
10166274,6877446033,1
10166274,28464648040,1
10153827,0293630085,0
5735762,42896450240,1
8302450,2441998030,0
8351704,7097121240,1
8299955,2682768300,0
9513865,3601465336,1
9595686,3108251172,0
9661877,20427207010,0
5728283,6198273591,0
8127639,1023471798,0
6047498,0518727110,0
8125580,17317117390,1
8158127,9428898840,1
10158990,1096583368,0
10141900,1196548464,1
8410727,11476090150,1
8410727,25263046700,1
8349405,7168826600,0
8278371,0677374687,1
8280511,10435470310,1
8280511,7410843140,1
9710326,28599140310,1
9761882,24587163550,1
5297298,34193600311,0
9766437,12532482220,1
9775938,13197206940,1
8644288,14858908520,1
8158127,4088972990,1
8176653,2866680334,0
8174625,17444860160,1
8183911,8306974210,0
8179973,2497051750,0
10157458,7336851010,1
4649305,22651174510,0
10148521,1204274435,0
10122255,27665284700,1
3124412,0948950734,0
3835670,14557308970,1
10287248,4722254104,0
10351767,0635069939,0
10342041,0933746515,0
10514770,1872421727,0
9775938,33652847400,1
9787239,5901278150,1
9787239,8752096910,1
9787239,22780782410,1
9787239,2896005211,1
9787239,0742957911,1
2309719,54356350670,0
2558363,0546248550,0
2716853,18827440230,1
2445154,8412006900,0
2715135,5747711909,1
8644288,3504691252,1
3113266,0995861402,0
3247268,86678560520,1
3232859,8387210055,0
3098184,15238453900,0
2720309,0413334492,0
10342065,0933746140,0
10352945,6471792750,0
10330115,13214096070,1
10426656,6057299660,1
9820483,3584101048,1
9941662,1763587535,1
7778437,5014234733,1
9823457,8115287270,1
9823457,36925040900,1
2574201,37478349200,0
2166206,8096957640,0
2584163,14559855600,1
4180280,4176254191,1
3239636,0528755447,0
2721030,6100276210,1
3340070,10911048700,0
7626506,8408878137,1
10426656,10937255720,1
10426656,2971366580,1
10528068,158685002200,1
10468940,2936527336,1
9825625,7039020160,1
9875711,8360870704,1
7661409,3140511530,0
10002261,12713794177,0
8176650,15801100028,0
5899544,1739428983,0
5963222,1217266418,0
5982353,19563092517,0
6205468,3722855100,0
8506766,48937868960,0
3240706,5489907880,0
2853093,161527834700,1
3228824,0730939050,0
3245969,11391023580,1
3231341,12333438530,1
10468940,8015008210,1
10341831,0933749941,0
10337517,4292636990,1
10485179,0445275074,0
8561063,1213770423,1
8561063,0453287416,1
8892910,10810132734,0
8561063,1865114193,1
10657664,3273699006,0
3337351,7047103499,0
6153201,0530300102,0
5802486,1073917869,0
5817553,4206096814,0
5982368,19563137230,0
5816811,2227718792,0
5816165,0591914504,0
7102227,36770493500,1
7102227,14589324290,1
6960913,59878025800,1
11122894,74927686530,1
11129738,2613020421,1
11401182,0927859786,1
11512246,7106957410,1
6690082,2139556300,1
6690082,4807103254,1
6448890,21405442200,1
6448890,10500771200,1
10730034,2633852528,1
10730034,6186708820,1
10858691,1796320953,1
10858691,3468073000,1
10858691,5914266800,1
8107380,14006403920,1
6936909,3546531809,1
6936909,5700706260,1
6962977,20834149700,1
6962977,7055658400,1
11176127,10475480840,1
11176127,22928863140,1
11176127,77474099100,1
11014932,6885952220,1
6677256,3125814002,0
8030148,5660669429,1
6692833,10804871630,0
6693640,13719384260,1
10858691,29221495900,1
10973814,44852099700,1
10973814,20342378380,1
6541920,118378673500,1
10586208,23584447460,1
6962977,11978844090,1
6962977,3715455930,1
6962977,2580832640,1
7174351,1487084251,0
6932987,19254040230,1
11014932,15054935600,1
11014932,2927211190,1
11014932,38285633800,1
11288505,19807877630,1
11493431,2343230566,1
8801343,2739873980,0
8488878,5801880653,0
8560285,85340926070,0
8620565,0782045734,0
10854768,10117168400,1
10964440,19129476030,1
10963242,6146995600,1
10785538,0522457732,0
6932987,54155838400,1
8191672,3548465446,1
6851425,11119902800,1
6934291,0567856484,1
7357531,251059724900,0
6185711,11702196380,0
11037335,40715049800,1
11037335,10446359440,1
11389771,2508553286,1
11389771,13751296360,1
8737796,0885747456,0
8462258,3611541977,0
10925104,8041347775,1
8454250,5082722475,0
8848271,9991625291,0
10585852,8575049830,1
6541920,10304011320,1
4275739,2171827838,0
6924203,6883376100,1
6878167,0833980196,0
6880531,69627542020,0
6863839,1926353494,0
7296086,0890737359,0
11389771,5419084910,1
11193263,6911342230,1
11027624,394624951400,1
11032227,7193049350,1
8751933,86647644480,1
8630788,36337504530,1
8630788,14646130580,1
8823426,1506507172,0
4070376,1634614356,0
4078157,16025018977,0
4164994,10506829780,1
4480676,0711966971,0
4079535,17727243920,0
6774826,7138953760,0
5652237,4464545400,0
7211469,11296894420,1
7375795,19301120390,0
7255336,1203200920,0
7831264,5968724048,1
7802136,10980246199,0
7532973,2144632238,1
9632895,27322044880,0
7449844,1152216965,0
8766222,5297229300,0
8678594,133460999000,1
10925104,5188563677,1
8703884,14170987450,0
8560840,31973416900,0
4076098,3990105908,1
4551328,0522058620,0
4282872,10035381809,1
4639868,53100942624,0
10555375,5801813680,0
4372768,15640251500,0
7375795,0691666384,0
7211221,5621543150,1
7025526,1074106954,0
9451127,5117401517,0
9446824,4202336730,0
11356260,8506980690,1
11044770,15608652440,0
11600889,0669310092,1
11197126,4494498254,0
11043167,44930670600,1
8612847,14131753090,1
8552583,1061934816,0
8547140,11419261410,1
8519253,5938210650,0
8757910,0655001616,0
4072526,33199635500,1
4150539,8653065870,0
4455231,19305816620,1
8953257,3221785738,0
8971432,0624387500,0
9278553,18610092584,0
9527915,13221753580,1
9143254,1137525054,0
8949247,23799939273,0
11336883,7168930640,1
12506351,1227758770,0
7622486,40246498970,0
7622486,2279996620,0
9705459,2486586170,0
8564587,5729317577,1
10925104,11776132317,1
8564587,11609085330,1
8552498,0530967162,0
8806072,40058816610,1
4455231,6097472330,1
4455231,56637918000,1
4285107,2243016513,0
4150624,8653121600,0
8972058,8990886210,1
9346253,34064566412,0
9002237,4350087749,0
9288786,1744101106,0
8958035,7981187121,0
9040849,4118775582,0
7842610,0971933156,0
7830637,121599127800,0
7832356,7886632468,1
9643874,8027681123,1
8800954,704962626000,1
8583696,50286359770,1
8552565,1061932545,0
4155328,127833499700,1
4077526,10218645320,1
4077526,15573637000,1
4077526,40101556100,1
8937021,5663621501,0
2441495,12493407250,1
9455556,6626434410,1
9455556,3701220610,1
3732821,13734740710,1
3962357,14553874880,1
9110357,0895277575,0
8394721,81063789500,1
8609450,24805677500,1
6541920,13024933070,1
8609450,44347193600,1
8609450,9220769100,1
8609450,13639664800,1
4243911,1922799706,1
4466677,3222975318,1
4135665,4168118390,1
9157908,9414750560,0
9030447,0566690060,0
9034103,7139697050,1
9214942,18754702380,1
3858704,3003632190,0
3749134,11301230360,1
3556220,0796722833,0
3660924,4241536290,1
3939150,17324191080,1
8628758,14374575720,1
8628758,9651883310,1
8509361,6099011800,0
8822366,30863947600,1
8972058,2403640701,1
4386059,2900607810,0
4650674,4514360960,1
4275721,3773598710,1
4275721,8181821890,1
8874090,13323893520,1
11666881,4919584997,1
9264949,11419118860,1
9271752,11361132540,1
9007866,1386635800,0
3939150,33006318500,1
3839488,11131271590,1
3542588,3471439630,0
3442055,29619389100,1
3440861,3503761550,0
12252424,8925079516,1
8700771,8092210500,1
10960993,3117087797,0
6541920,22687155000,1
10599397,0937406378,0
10879208,0668483615,0
10843203,4429633087,0
4570931,1544927524,0
4136466,4487587680,1
7284688,0323021692,0
7199774,4708186280,0
7037540,14405857436,0
6866228,7702374154,0
9391208,16560625770,1
9391506,15749585830,1
8950853,37814525200,1
9006449,12645042910,1
9006449,21526295800,1
9006449,33884582500,1
4043190,6400871370,1
3640905,30159941100,1
3640905,51077104800,1
4060815,4285675600,0
6613006,7388833611,0
6606653,2698021895,0
10790387,117931108030,1
10748393,4887806806,0
10874226,11973605044,0
10661771,1231364189,0
10924853,2102416517,0
10874926,11703109303,0
6631721,13738082490,0
6847018,16662166570,0
7220322,0752159702,0
6956233,4818861530,0
7303287,125865401910,1
7303287,34543945200,1
11512246,10742417650,1
8916492,4023789080,0
11193447,0312941621,0
11517719,2495780169,1
11599264,8428090255,0
11100657,8344104633,0
6621116,137759605040,0
6629332,2155278342,0
6387450,3661326482,0
12252424,4754000720,1
6432059,0769738170,0
6470149,165739861000,0
10549562,9089378260,0
10874614,3234699282,1
6541920,31995524850,1
10666230,1577800747,0
10971674,2380862632,0
6891543,1752567456,0
7211141,51929206540,1
5084942,3105507835,1
11125936,1336109338,0
11497958,5841636615,1
11497958,19850294950,1
11512246,15274438890,1
6462874,22342936930,0
6665223,119408171590,0
6545358,1171536413,0
6390824,0973547911,0
6546528,3053563251,0
10676923,1031096352,0
10604335,11008176350,1
10604335,92749577700,1
10864656,52500864500,1
10975146,0631331710,1
10538176,12699050110,1
11497958,10864409500,1
11177707,124419717500,1
11611600,1219568047,1
11254382,2053884770,1
11122894,38868489560,1
6677841,35735361600,1
6677841,12309716790,1
6677841,54420540700,1
9970525,30009089160,0
6531491,14324072160,0
6383821,27072376550,1
10538176,37514212800,1
10724369,55639188200,1
6541920,46685620500,1
10744335,4597266130,1
5177104,3021680070,1
7023960,30882538697,0
10033279,72491406800,0
5009189,4939130740,0
8230616,2240486703,1
9838949,4880844560,1
9895006,10561372170,1
9896558,67669055400,1
9589323,3949627144,1
9602514,3556507370,0
9726659,3148661555,1
12108312,0705448240,0
5371776,3295701024,1
5371776,9653490160,1
5371776,5315954488,1
9573539,10045563770,1
5371776,1499144441,1
9886661,5082748362,1
5477805,5006735760,0
10055126,9176171670,1
10055126,19738399200,1
5009743,41698018600,1
10019065,52629854200,1
7950644,10290994129,1
10080248,14878394500,1
10213902,59622262700,1
9842906,4988387300,0
7629518,15594660450,1
10810838,56354079160,1
4828341,36128954510,0
10019763,32504563090,0
9899280,1332560589,0
4940438,9085904950,0
5308663,0784512952,0
5474733,0883778461,0
10963065,2465024332,1
6268648,15866247870,1
10125352,4288515468,0
5357901,3797018259,1
4278221,1340596782,1
10214162,17423935820,1
10905746,9878646100,1
8242434,44964074580,1
6185331,49770090700,1
11820830,12731938500,0
11774387,0520222869,0
9636135,5833761970,1
7841925,14164000710,1
5219234,5487114410,1
5219234,8290841670,1
5219234,16738690350,1
12504988,5093938816,0
9015738,13932915480,1
7215603,2364367620,1
5561278,20310474720,1
6387542,2534755680,1
6869184,43316742700,1
10799735,37590298548,0
6604328,31003307200,1
9719634,3351556891,0
7439316,2617028373,1
12061238,1876406096,0
8323753,6714256320,0
12400538,150241258200,1
5184584,53449444980,1
5636648,0466743525,0
5564247,1727177258,0
5438099,7240224180,1
5438099,4646223830,1
6543893,10296740970,1
6975129,19747339830,1
11391018,30360445359,1
8685497,4409667500,1
8197343,11791612340,1
7032421,20558483880,0
6786348,26964501000,1
6209677,7768456390,1
9641018,2178154348,0
9813499,5032570090,1
12254792,40428667600,1
12020218,21358823600,1
7690844,22045916300,1
9535080,49645623500,0
5438099,17326704450,1
5438099,44841116800,1
5210475,1008917105,0
8009350,13752078510,1
8082001,6338559460,1
9277896,4594898160,1
9401997,32296427500,1
10686864,2970418010,1
8043714,6814984472,0
7918217,63935496500,0
9631995,7891448838,1
7901948,2578852119,1
11955499,9041891290,0
6442377,30229102740,1
9784222,0798200403,0
5376836,3479425638,0
5557821,2928787040,0
10004519,9803211430,1
10879038,4853840400,1
10990917,11046053650,1
11043136,2621706694,0
5771719,12264867364,0
9729691,8689301216,1
4950232,0979442525,0
10904857,3120828136,1
9520668,1399326503,0
7871954,1937029968,1
7871954,7061173220,1
12418724,20553314410,1
7456001,40068671300,1
10028792,114736580000,1
10028792,191239133000,1
5553652,24328225100,0
5299459,10415726660,1
11153121,14970316640,1
11153121,32275385300,1
3967760,5524186250,1
3967760,8775147820,1
4067336,10127422740,0
5387843,0870693883,0
7549209,27507111400,1
7663405,5144364500,1
9765975,18458483880,1
9818462,25942158200,1
5299459,13084242860,1
9651668,2684328541,1
12506770,2806243488,1
5629985,2271907230,0
9898364,7132351753,0
11337372,6531940240,1
11337833,51301184400,1
11546211,1097211085,0
11547505,0938466959,1
11502867,3217518511,1
9909735,4662719020,1
9909735,11815017400,1
11551692,7834433676,1
11551692,3005156911,1
12266636,33385617600,1
9850893,8480397890,0
4826110,1333395306,0
7869917,7714676860,1
9824805,4444482600,1
5193400,21378114600,0
7939330,144551628000,1
12602568,8047277210,1
9941066,5870634160,1
5972334,15358767771,1
4832197,0947732530,0
4844004,0784031658,0
7831264,13071418890,1
9761199,0692015479,0
7751571,17042134600,0
9579499,7946710440,0
11913013,3747812420,0
7691260,3989544192,1
9821454,17977603700,1
9821454,11869314400,1
11954842,12984946030,1
7972785,7300735516,0
5470739,19178939760,1
10022908,6991304520,1
5617854,3517494725,1
4932442,6933651670,1
5183357,61037359100,1
5269467,33867778300,1
7672940,1064268095600,0
7838655,2113202658,0
7770450,1157808038,0
11455491,6142814980,0
11764462,5699195920,1
11656246,18114738130,1
7808587,6241457910,1
4741126,20422244700,1
5301750,8725854780,1
5301750,12882913950,1
5301750,27434597300,1
5301750,4224536310,1
5301750,44552026600,1
5526717,52069002000,1
5530882,5082518800,0
6034945,9115002690,1
9851226,8480319420,0
8692861,13722368200,1
7543649,3582076914,0
11858748,1780984316,0
4741126,7638460840,1
11669125,70698172400,1
12159249,3744436450,1
9963461,10581581895,0
8081482,2819453322,0
6048024,62815844020,0
6149553,56867167920,0
6198999,3932460690,1
6310636,0921030497,1
6616218,5960400011,1
7761545,85351487500,1
12365184,69726466390,1
10748390,4887803076,1
11804465,4437962934,1
9663113,20740286450,1
5649956,1207852845,0
4840513,2379282197,0
5217586,26069251200,0
5289854,9695011460,1
5289854,15382539400,1
9895709,1818939148,0
10006581,40109781700,1
6616218,2461069620,1
6696462,3403743926,0
7220429,8037537960,1
7222086,2439025750,0
8692861,242467406000,1
12403119,76136222220,1
9842890,4988387200,0
8113154,2586878667,0
5270698,3964333304,0
5024450,1525924389,0
5282049,5910371418,0
10027323,5923657470,1
10027323,105358229900,1
12019440,3243259880,1
10004738,56475806900,1
10004738,92874729400,1
7304449,1538180949,1
7626370,1921437488,1
7703955,96109323000,1
7512982,20381748020,1
9597806,5101375725,1
7812167,17794004900,0
11760959,3470214010,0
9940565,2139325409,0
9663113,572376632000,1
8111381,2233799622,0
5444549,31138626640,0
10004738,13930687910,1
5474613,20407484600,1
4860932,12365646690,0
5438757,10350784150,1
5438757,62922493600,1
5972334,38652079600,1
7815744,14204426160,1
7955580,55673582000,1
8230616,6827781570,1
9692345,0687895191,0
7898352,127282444200,1
11402995,10060832380,1
7898352,30183702100,1
12062667,2929282440,0
7951018,52758785050,1
9899355,1332564478,0
12644774,41077296900,0
9902856,135912161900,0
7747425,42472907800,1
9892816,15170269210,1
9892816,39457622800,1
9836149,17815968900,1
4813563,36515763900,1
2985767,14079692360,1
2304320,16540813860,1
3657758,3609313059,1
9790806,1931555460,1
6382217,8411003050,1
5375194,13522523640,1
6468138,134252047400,1
10019708,3268695042,1
11875734,99746880400,1
7697568,22841562930,0
7046804,11720123999,1
7449136,4336435060,1
8680979,15955419130,1
8680979,8259803520,1
6949061,8968470340,1
7269493,1907810683,1
9164836,48118812545,0
11657891,2514628496,1
6305192,8025118521,1
6382217,5795294950,1
8950568,8305377020,1
3326377,13227140560,1
11601584,51809827600,1
11601584,4385364280,1
8689793,3554856338,1
11673802,5287907540,1
4263293,8457466360,1
4263293,17281169570,1
4263293,32134001400,1
6205897,4417692516,1
9650808,21964016460,1
9650808,125602323000,1
8950568,12513533250,1
8950568,17913421500,1
8950568,25214914300,1
11709244,4544436472,1
11709244,12762205580,1
11709244,38714961700,1
10019708,8784582740,0
11853878,3692986230,1
5728139,5334082429,1
7668663,6498014700,1
7047922,19761692470,1
9353314,5184989610,1
9347009,19329456020,1
4917596,3290114076,1
4743513,2086075752,0
11046458,3311864148,1
7132798,2422084188,1
9656252,16923421260,1
6026438,5476658010,1
9471268,4580346161,1
9471268,2248288213,1
9471268,6766907590,1
10657406,34173215600,1
5526527,16736475500,1
5809954,137864588100,0
8766650,12439294280,1
10328393,7626354940,1
7094486,11350106420,1
8543100,7560522090,1
2693736,12124017370,1
9412760,9387406460,1
9412760,7415564710,1
6026438,24210197300,1
10663396,23899007500,1
11457726,6221611070,1
8956206,6179985080,1
9649706,1569066598,1
5856571,9590685860,1
7765528,7039329130,1
11760231,49607577100,1
6046540,7340714946,1
5706966,12551110990,1
3762468,3003879547,1
5706966,24088417800,1
10130039,12758000920,1
10130039,5470333760,1
9518318,6511123850,1
9518318,23851633210,1
7273277,2714078374,1
11769890,122879954300,1
12301181,6147283410,1
6774880,34351133900,1
3937519,3413036353,1
7449541,3007250680,1
5080636,4194496867,1
3338885,1970340203,1
6776401,26853236470,1
10130039,25098508300,1
8226050,34268574100,1
9965957,5753215390,1
9704384,5508606990,1
8426567,18930551190,1
12508335,42943862580,0
8257205,148460181900,1
9044228,0934885365,1
7265298,25762684600,1
7265298,11031783600,1
7132798,4125119350,1
2307415,13121621670,1
7430034,49622066900,1
9735426,8088016630,1
8826168,11551038480,1
10464050,4469754641,1
9763348,15773827940,1
9101496,6562264830,1
6037581,20678763650,1
10723750,50790346480,1
6037581,9599932460,1
6037581,2024820500,1
10779233,201118319000,1
11614617,24757765200,1
11450414,12798317400,1
4736569,10132005550,1
10384798,38505224000,1
2307415,4612673600,1
3128552,8678903120,1
9573685,5945655160,1
10329835,1523730730,1
6849046,4225384543,1
8804397,60085384800,1
9662811,43034336400,1
8218379,16570992650,1
7755636,16004966570,1
9411166,1954525966,1
4989057,7234003810,1
9834040,6774089840,1
6152974,20172024672,1
